rank,name,anime,favorites,url
586,"Okazaki, Shinichi(岡崎 真一)",Nana,3486,https://myanimelist.net/character/1424/Shinichi_Okazaki
587,"Lagusa, Angelo(アヴィリオ・ブルーノ / アンジェロ・ラクーザ)","91 Days91 Days: Mijikai Rousoku91 Days: Toki no Asase/Subete no Kinou/Ashita, Mata Ashita",3482,https://myanimelist.net/character/141202/Angelo_Lagusa
588,"Joestar, Jonathan(ジョナサン・ジョースター)",JoJo no Kimyou na Bouken: Phantom BloodJoJo no Kimyou na Bouken (TV)JoJo no Kimyou na Bouken: Phantom Blood Pilot,3477,https://myanimelist.net/character/8087/Jonathan_Joestar
589,"Kurumizawa McDowell, Satanichia(胡桃沢=サタニキア=マクドウェル)",Gabriel DropOutGabriel DropOut Specials,3476,https://myanimelist.net/character/143076/Satanichia_Kurumizawa_McDowell
590,"Ayase, Momo(綾瀬 桃)",DandadanDandadan 2nd Season,3441,https://myanimelist.net/character/196898/Momo_Ayase
591,"Enma, Ai(閻魔 あい)",Jigoku ShoujoJigoku Shoujo FutakomoriJigoku Shoujo Mitsuganae,3441,https://myanimelist.net/character/1789/Ai_Enma
592,"Nagi, Seishirou(凪 誠士郎)",Blue Lock: Episode NagiBlue Lock: Episode Nagi - Additional Time!Blue Lock,3440,https://myanimelist.net/character/178722/Seishirou_Nagi
593,"Suou, Mikoto(周防 尊)",KK: Seven Stories Movie 1 - R:B - BlazeK: Seven Stories Movie 5 - Memory of Red - Burn,3438,https://myanimelist.net/character/64597/Mikoto_Suou
594,"Wolfwood, Nicholas D.(ニコラス・D・ウルフウッド)",TrigunTrigun: Badlands RumbleTrigun Stampede,3437,https://myanimelist.net/character/722/Nicholas_D_Wolfwood
595,"Niizuma, Eiji(新妻 エイジ)",Bakuman.Bakuman. 2nd SeasonBakuman. 3rd Season,3427,https://myanimelist.net/character/16596/Eiji_Niizuma
596,"Kanda, Yuu(神田 ユウ)",D.Gray-manD.Gray-man Hallow,3413,https://myanimelist.net/character/140/Yuu_Kanda
597,"Martinez, David(デイビッド・マルティネス)",Cyberpunk: Edgerunners,3397,https://myanimelist.net/character/213390/David_Martinez
598,Uta(ウタ),Tokyo GhoulTokyo Ghoul √ATokyo Ghoul:re,3395,https://myanimelist.net/character/93343/Uta
599,"Koito, Yuu(小糸 侑)",Yagate Kimi ni Naru,3394,https://myanimelist.net/character/137994/Yuu_Koito
600,"Takasugi, Shinsuke(高杉 晋助)",Gintama.GintamaGintama: Shiroyasha Koutan,3390,https://myanimelist.net/character/2948/Shinsuke_Takasugi
601,Chii(ちぃ),ChobitsChobits RecapTsubasa Chronicle,3378,https://myanimelist.net/character/227/Chii
602,"Kim, Dokja(김 독자)",Zenchi-teki na Dokusha no Shiten kara,3376,https://myanimelist.net/character/190996/Dokja_Kim
603,San(サン),Mononoke Hime,3370,https://myanimelist.net/character/2727/San
604,Mumen Rider(無免ライダー),One Punch ManOne Punch Man 2nd SeasonOne Punch Man 2nd Season Specials,3360,https://myanimelist.net/character/81935/Mumen_Rider
605,"Furukawa, Akio(古河秋生)",Clannad MovieClannadClannad: After Story,3360,https://myanimelist.net/character/7095/Akio_Furukawa
606,"Hua, Cheng(花 城)",Tian Guan CifuTian Guan Cifu SpecialTian Guan Cifu Er,3346,https://myanimelist.net/character/175937/Cheng_Hua
607,"Donquixote, Rosinante(ドンキホーテ・ロシナンテ)","One PieceOne Piece: Dai Tannou Kikaku! ""Shi no Gekai"" Trafalgar Law",3342,https://myanimelist.net/character/113609/Rosinante_Donquixote
608,"Baji, Keisuke(場地 圭介)",Tokyo RevengersChibi RevengerTokyo Revengers: Seiya Kessen-hen,3336,https://myanimelist.net/character/173220/Keisuke_Baji
609,Yami Yuugi(闇の遊戯),Yu☆Gi☆Oh! Duel MonstersYu☆Gi☆Oh!Yu☆Gi☆Oh! Hikari no Pyramid,3332,https://myanimelist.net/character/1375/Yami_Yuugi
610,"Portor, Feitan(フェイタン＝ポートオ)",Hunter x HunterHunter x Hunter: Original Video AnimationHunter x Hunter: Greed Island,3321,https://myanimelist.net/character/3195/Feitan_Portor
611,"Urabe, Mikoto(卜部美琴)",Nazo no Kanojo XNazo no Kanojo X: Nazo no Natsu Matsuri,3315,https://myanimelist.net/character/7089/Mikoto_Urabe
612,Kuroyukihime(黒雪姫),Accel WorldAccel World: Acchel World.Accel World EX,3310,https://myanimelist.net/character/46305/Kuroyukihime
613,Shin-ah(シンア),Akatsuki no YonaAkatsuki no Yona OVA,3304,https://myanimelist.net/character/67749/Shin-ah
614,"Kagamihara, Nadeshiko(各務原 なでしこ)",Yuru Camp△Yuru Camp△ SpecialsYuru Camp△ Season 2,3303,https://myanimelist.net/character/152120/Nadeshiko_Kagamihara
615,Yin(銀),Darker than Black: Kuro no KeiyakushaDarker than Black: Kuro no Keiyakusha - Sakura no Hana no Mankai no ShitaDarker than Black: Kuro no Keiyakusha Gaiden,3295,https://myanimelist.net/character/2163/Yin
616,Pochita(ポチタ),Chainsaw ManChainsaw Man Movie: Reze-hen,3293,https://myanimelist.net/character/174750/Pochita
617,"Takami, Keigo(鷹見 啓悟)",Boku no Hero Academia 4th SeasonBoku no Hero Academia the Movie 2: Heroes:RisingBoku no Hero Academia 5th Season,3293,https://myanimelist.net/character/162597/Keigo_Takami
618,"Tachibana, Taki(立花 瀧)",Kimi no Na wa.Suntory Minami Alps no Tennensui,3280,https://myanimelist.net/character/136805/Taki_Tachibana
619,"Horikita, Suzune(堀北 鈴音)",Youkoso Jitsuryoku Shijou Shugi no Kyoushitsu eYoukoso Jitsuryoku Shijou Shugi no Kyoushitsu e PVYoukoso Jitsuryoku Shijou Shugi no Kyoushitsu e 2nd Season,3280,https://myanimelist.net/character/128910/Suzune_Horikita
620,Himmel(ヒンメル),YuushaSousou no FrierenSousou no Frieren: ●● no Mahou,3278,https://myanimelist.net/character/186854/Himmel
621,"Kurono, Kei(玄野 計)",GantzGantz 2nd StageGantz:O,3273,https://myanimelist.net/character/2867/Kei_Kurono
622,"Inoue, Orihime(井上 織姫)",BleachBleach: Memories in the RainBleach Movie 1: Memories of Nobody,3273,https://myanimelist.net/character/7/Orihime_Inoue
623,"Amane, Suzuha(阿万音 鈴羽)",Steins;Gate 0Steins;Gate: Kyoukaimenjou no Missing Link - Divide By ZeroSteins;Gate 0: Kesshou Takei no Valentine - Bittersweet Intermedio,3269,https://myanimelist.net/character/35255/Suzuha_Amane
624,"Keehl, Mihael(ミハエル・ケール)",Death NoteDeath Note: Rewrite,3265,https://myanimelist.net/character/463/Mihael_Keehl
625,"Nifuji, Hirotaka(二藤 宏高)",Wotaku ni Koi wa MuzukashiiWotaku ni Koi wa Muzukashii OVA,3264,https://myanimelist.net/character/134463/Hirotaka_Nifuji
626,Gin(ギン),Hotarubi no Mori e,3261,https://myanimelist.net/character/41311/Gin
627,Ouzen(オーゼン),Made in AbyssMade in Abyss Movie 3: Fukaki Tamashii no ReimeiMade in Abyss Movie 1: Tabidachi no Yoake,3256,https://myanimelist.net/character/140106/Ouzen
628,"Hitachiin, Kaoru(常陸院 馨)",Ouran Koukou Host Club,3245,https://myanimelist.net/character/24/Kaoru_Hitachiin
629,"Yoshida, Haru(吉田 春)",Tonari no Kaibutsu-kunTonari no Kaibutsu-kun: Tonari no Gokudou-kun,3236,https://myanimelist.net/character/37687/Haru_Yoshida
630,"Kazehaya, Shouta(風早 翔太)",Kimi ni TodokeKimi ni Todoke 2nd SeasonKimi ni Todoke 2nd Season: Minitodo Gekijou,3228,https://myanimelist.net/character/13531/Shouta_Kazehaya
631,"Kitahara, Iori(北原 伊織)",Grand BlueGrand Blue Season 2,3227,https://myanimelist.net/character/144581/Iori_Kitahara
632,"Kashiwazaki, Sena(柏崎 星奈)",Boku wa Tomodachi ga SukunaiBoku wa Tomodachi ga Sukunai: Yaminabe wa Bishoujo ga Zannen na NioiBoku wa Tomodachi ga Sukunai: Relay Shousetsu wa Ketsumatsu ga Hanpanai,3222,https://myanimelist.net/character/37514/Sena_Kashiwazaki
633,Xin(信),KingdomKingdom 2nd SeasonKingdom 3rd Season,3218,https://myanimelist.net/character/64573/Xin
634,"Maou, Sadao(真奥 貞夫 / サタン・ジャコブ)",Hataraku Maou-sama!Hataraku Maou-sama!!Hataraku Maou-sama!! 2nd Season,3215,https://myanimelist.net/character/70733/Sadao_Maou
635,"Mashima, Taichi(真島 太一)",ChihayafuruChihayafuru 2Chihayafuru 2: Waga Miyo ni Furu Nagame Shima ni,3209,https://myanimelist.net/character/47167/Taichi_Mashima
636,"Okumura, Eiji(奥村 英二)",Banana Fish,3208,https://myanimelist.net/character/21928/Eiji_Okumura
637,"Kawamoto, Hinata(川本 ひなた)",3-gatsu no Lion3-gatsu no Lion Recap3-gatsu no Lion 2nd Season,3207,https://myanimelist.net/character/24312/Hinata_Kawamoto
638,"Ainsworth, Elias(エリアス・エインズワーズ)",Mahoutsukai no YomeMahoYome: AisatsuMahoYome,3201,https://myanimelist.net/character/109085/Elias_Ainsworth
639,"Kawashima, Ami(川嶋 亜美)",Toradora!Toradora!: SOS! Kuishinbou BanbanzaiToradora!: Bentou no Gokui,3200,https://myanimelist.net/character/13725/Ami_Kawashima
640,Tanaka(田中),Tanaka-kun wa Itsumo KedarugeTanaka-kun wa Kyou mo KedarugeTanaka-kun wa Itsumo Kedaruge Specials,3195,https://myanimelist.net/character/96065/Tanaka
641,"Akise, Aru(秋瀬 或)",Mirai Nikki (TV)Mirai Nikki (TV): Ura Mirai NikkiMirai Nikki: Redial,3192,https://myanimelist.net/character/8306/Aru_Akise
642,"Aioi, Yuuko(相生 祐子)",Nichijou: Nichijou no 0-waNichijouNichijou: Original Jikai Yokoku,3185,https://myanimelist.net/character/10418/Yuuko_Aioi
643,"Kaiba, Seto(海馬 瀬人)",Yu☆Gi☆Oh! Duel MonstersYu☆Gi☆Oh!Yu☆Gi☆Oh! Hikari no Pyramid,3176,https://myanimelist.net/character/1378/Seto_Kaiba
644,Lupin III(ルパン三世),Lupin IIILupin III: Alcatraz ConnectionLupin III: Tenshi no Tactics - Yume no Kakera wa Koroshi no Kaori,3173,https://myanimelist.net/character/1044/Lupin_III
645,"Akashiya, Moka(赤夜 萌香)",Rosario to VampireRosario to Vampire Capu2,3153,https://myanimelist.net/character/3861/Moka_Akashiya
646,"Nakamura, Yuri(仲村 ゆり)",Angel Beats!Angel Beats! SpecialsKaginado Season 2,3150,https://myanimelist.net/character/22370/Yuri_Nakamura
647,"Ooto, Ai(大戸 アイ)",Wonder Egg PriorityWonder Egg Priority: Watashi no Priority,3148,https://myanimelist.net/character/190157/Ai_Ooto
648,"Enoshima, Junko(江ノ島 盾子)",Danganronpa 3: The End of Kibougamine Gakuen - Zetsubou-henDanganronpa: Kibou no Gakuen to Zetsubou no Koukousei The AnimationDanganronpa 3: The End of Kibougamine Gakuen - Mirai-hen,3148,https://myanimelist.net/character/65523/Junko_Enoshima
649,"Hasegawa, Langa(馳河 ランガ)",SK∞SK∞ OVA: Extra PartSK∞: Crazy Rock Jam,3132,https://myanimelist.net/character/188061/Langa_Hasegawa
650,Envy(エンヴィー),Fullmetal AlchemistFullmetal Alchemist: The Conqueror of ShamballaFullmetal Alchemist: Reflections,3122,https://myanimelist.net/character/651/Envy
651,Nausicaä(ナウシカ),Kaze no Tani no Nausicaä,3099,https://myanimelist.net/character/539/Nausicaä
652,"Noda, Megumi(野田 恵)",Nodame CantabileNodame Cantabile: Nodame to Chiaki no Umi MonogatariNodame Cantabile: Paris-hen,3091,https://myanimelist.net/character/1185/Megumi_Noda
653,Kobayashi(小林さん),"Kobayashi-san Chi no Maid DragonKobayashi-san Chi no OO DragonKobayashi-san Chi no Maid Dragon: Valentine, Soshite Onsen! - Amari Kitai Shinaide Kudasai",3090,https://myanimelist.net/character/136726/Kobayashi
654,Yui(ユイ),Angel Beats! SpecialsAngel Beats!Kaginado Season 2,3089,https://myanimelist.net/character/24515/Yui
655,Sylphiette(シルフィエット),Mushoku Tensei: Isekai Ittara Honki DasuMushoku Tensei II: Isekai Ittara Honki DasuMushoku Tensei II: Isekai Ittara Honki Dasu - Shugo Jutsushi Fitz,3075,https://myanimelist.net/character/111337/Sylphiette
656,"Oga, Tatsumi(男鹿 辰巳)",Beelzebub: Hirotta Akachan wa Daimaou!?BeelzebubBeelzebub Specials,3071,https://myanimelist.net/character/20766/Tatsumi_Oga
657,"Hasegawa, Taizou(長谷川 泰三)",GintamaGintama: Nanigoto mo Saisho ga Kanjin nanode Tashou Senobisuru Kurai ga ChoudoyoiGintama: Shiroyasha Koutan,3068,https://myanimelist.net/character/3760/Taizou_Hasegawa
658,"Kusakabe, Shinra(森羅 日下部)",Enen no ShouboutaiEnen no Shouboutai: Ni no ShouEnen no Shouboutai Mini Anime,3065,https://myanimelist.net/character/133767/Shinra_Kusakabe
659,"Iki, Hiyori(壱岐 ひより)",NoragamiNoragami OVANoragami Aragoto,3056,https://myanimelist.net/character/84679/Hiyori_Iki
660,"Nagumo, Hajime(南雲 ハジメ)",Arifureta Shokugyou de Sekai SaikyouArifureta Shokugyou de Sekai Saikyou SpecialsArifureta Shokugyou de Sekai Saikyou Recap,3052,https://myanimelist.net/character/128137/Hajime_Nagumo
661,"Hiiragi, Kagami(柊 かがみ)",Lucky☆StarLucky☆Star: Original na Visual to AnimationMiyakawa-ke no Kuufuku,3022,https://myanimelist.net/character/2171/Kagami_Hiiragi
662,"Shikimori, Miyako(式守都)",Kawaii dake ja Nai Shikimori-san,3017,https://myanimelist.net/character/182080/Miyako_Shikimori
663,"Yasuri, Shichika(鑢 七花)",Katanagatari,3015,https://myanimelist.net/character/28522/Shichika_Yasuri
664,Balalaika(バラライカ),Black Lagoon OmakeBlack LagoonBlack Lagoon: The Second Barrage,3009,https://myanimelist.net/character/461/Balalaika
665,"Kotegawa, Chisa(古手川 千紗)",Grand BlueGrand Blue Season 2,3008,https://myanimelist.net/character/145329/Chisa_Kotegawa
666,"Ichinose, Guren(一瀬 グレン)",Owari no SeraphOwari no Seraph: Nagoya Kessen-henOwari no Seraph: The Beginning of the End,3006,https://myanimelist.net/character/112741/Guren_Ichinose
667,"Kagami, Taiga(火神 大我)",Kuroko no BasketKuroko no Basket NG-shuuKuroko no Basket 2nd Season,3002,https://myanimelist.net/character/18770/Taiga_Kagami
668,"Iino, Miko(伊井野 ミコ)",Kaguya-sama wa Kokurasetai? Tensai-tachi no Renai ZunousenKaguya-sama wa Kokurasetai: Ultra RomanticKaguya-sama wa Kokurasetai? Tensai-tachi no Renai Zunousen OVA,2999,https://myanimelist.net/character/152052/Miko_Iino
669,"Nightray, Gilbert(ギルバート＝ナイトレイ)",Pandora HeartsPandora Hearts Omake,2993,https://myanimelist.net/character/16211/Gilbert_Nightray
670,"Abarai, Renji(阿散井 恋次)",BleachBleach Movie 4: Jigoku-henBleach: The Sealed Sword Frenzy,2987,https://myanimelist.net/character/906/Renji_Abarai
671,"Karuizawa, Kei(軽井沢 恵)",Youkoso Jitsuryoku Shijou Shugi no Kyoushitsu eYoukoso Jitsuryoku Shijou Shugi no Kyoushitsu e 2nd SeasonYoukoso Jitsuryoku Shijou Shugi no Kyoushitsu e 3rd Season,2980,https://myanimelist.net/character/152098/Kei_Karuizawa
672,"Otonashi, Yuzuru(音無結弦)",Angel Beats!Angel Beats! SpecialsAngel Beats! Another Epilogue,2978,https://myanimelist.net/character/24502/Yuzuru_Otonashi
673,"Strife, Cloud(クラウド・ストライフ)",Final Fantasy VII: Advent ChildrenFinal Fantasy VII: Last OrderFinal Fantasy VII: Advent Children Complete,2976,https://myanimelist.net/character/456/Cloud_Strife
674,Tsukuyo(月詠),Gintama°: Aizome Kaori-henGintamaGintama',2971,https://myanimelist.net/character/18823/Tsukuyo
675,"Furuhashi, Fumino(古橋 文乃)",Bokutachi wa Benkyou ga DekinaiBokutachi wa Benkyou ga Dekinai!Bokutachi wa Benkyou ga Dekinai! Chapel no Kane wa [X] wo Shukufuku Suru,2970,https://myanimelist.net/character/148394/Fumino_Furuhashi
676,"Tanaka, Aiko(田中 愛子)",,2963,https://myanimelist.net/character/22726/Aiko_Tanaka
677,"Saluja, Alibaba(アリババ・サルージャ)",Magi: The Labyrinth of MagicMagi: The Kingdom of Magic,2947,https://myanimelist.net/character/42501/Alibaba_Saluja
678,Ikaros(イカロス),Sora no OtoshimonoSora no Otoshimono: Project PinkSora no Otoshimono Forte,2947,https://myanimelist.net/character/21150/Ikaros
679,"Saotome, Mary(早乙女 芽亜里)",KakeguruiKakegurui××Kakegurui Picture Drama,2936,https://myanimelist.net/character/121595/Mary_Saotome
680,"Nava, Milim(ミリム・ナーヴァ)",Tensei shitara Slime Datta KenTensei shitara Slime Datta Ken OVATensei shitara Slime Datta Ken 2nd Season,2933,https://myanimelist.net/character/131936/Milim_Nava
681,"Fernandes, Jellal(ジェラール・フェルナンデス)",Fairy TailFairy Tail OVAFairy Tail (2014),2932,https://myanimelist.net/character/22751/Jellal_Fernandes
682,"Miyuki, Kazuya(御幸 一也)",Diamond no AceDiamond no Ace: Second SeasonDiamond no Ace: Second Season OVA,2928,https://myanimelist.net/character/30267/Kazuya_Miyuki
683,Kenshirou(ケンシロウ),Hokuto no KenHokuto no Ken 2Shin Hokuto no Ken,2926,https://myanimelist.net/character/2511/Kenshirou
684,Zeke(ジーク),Shingeki no Kyojin Season 2Shingeki no Kyojin Season 3Shingeki no Kyojin Season 3 Part 2,2925,https://myanimelist.net/character/142314/Zeke
685,"Mizunashi, Akari(水無 灯里)",Aria the AnimationAria the NaturalAria the OVA: Arietta,2923,https://myanimelist.net/character/378/Akari_Mizunashi
686,"Sasaki, Kojirou(佐々木 小次郎)",,2920,https://myanimelist.net/character/10731/Kojirou_Sasaki
687,Himeno(姫野),Chainsaw Man,2910,https://myanimelist.net/character/170765/Himeno
688,Fubuki(地獄のフブキ),One Punch ManOne Punch Man SpecialsOne Punch Man 2nd Season,2900,https://myanimelist.net/character/81931/Fubuki
689,"Okazaki, Ushio(岡崎 汐)",Clannad MovieClannad: After StoryKaginado,2898,https://myanimelist.net/character/10342/Ushio_Okazaki
690,Nine(ナイン（九重 新）),Zankyou no Terror,2888,https://myanimelist.net/character/103651/Nine
691,"Yamada, Anna(山田 杏奈)",Boku no Kokoro no Yabai YatsuBoku no Kokoro no Yabai Yatsu 2nd SeasonBoku no Kokoro no Yabai Yatsu: Twi-Yaba,2887,https://myanimelist.net/character/182379/Anna_Yamada
692,"Koizumi, Risa(小泉 リサ)",Lovely★Complex,2877,https://myanimelist.net/character/2379/Risa_Koizumi
693,"Sakuragi, Rokurouta(桜木 六郎太)",Rainbow: Nisha Rokubou no Shichinin,2876,https://myanimelist.net/character/31741/Rokurouta_Sakuragi
694,"Izumi, Sagiri(和泉 紗霧)",Eromanga-senseiEromanga-sensei OVA,2865,https://myanimelist.net/character/100993/Sagiri_Izumi
695,"Sugimoto, Saichi(杉元 佐一)",Golden KamuyGolden Douga GekijouGolden Kamuy 2nd Season,2864,https://myanimelist.net/character/138553/Saichi_Sugimoto
696,"Kurogane, Ikki(黒鉄 一輝)",Rakudai Kishi no Cavalry,2859,https://myanimelist.net/character/105287/Ikki_Kurogane
697,"Inoue, Takina(井ノ上 たきな)",Lycoris RecoilLycoris Recoil: Friends Are Thieves of Time.,2842,https://myanimelist.net/character/204620/Takina_Inoue
698,Diablo(ディアブロ),Tensei shitara Slime Datta Ken 3rd Season: Kanwa - Diablo NikkiTensei shitara Slime Datta KenTensei shitara Slime Datta Ken OVA,2828,https://myanimelist.net/character/131941/Diablo
699,"Nakajima, Atsushi(中島 敦)",Bungou Stray DogsBungou Stray Dogs 2nd SeasonBungou Stray Dogs: Dead Apple,2827,https://myanimelist.net/character/125055/Atsushi_Nakajima
700,"Mikoshiba, Mikoto(御子柴 実琴)",Gekkan Shoujo Nozaki-kunGekkan Shoujo Nozaki-kun Specials,2827,https://myanimelist.net/character/87267/Mikoto_Mikoshiba
701,"Deviluke, Lala Satalin(ララ・サタリン・デビルーク)",To LOVE-RuTo LOVE-Ru OVAMotto To LOVE-Ru,2821,https://myanimelist.net/character/5511/Lala_Satalin_Deviluke
702,Obi(オビ),"Akagami no Shirayuki-himeAkagami no Shirayuki-hime 2nd SeasonAkagami no Shirayuki-hime: Nandemonai Takaramono, Kono Page",2818,https://myanimelist.net/character/25273/Obi
703,"Vermillion, Stella(ステラ・ヴァーミリオン)",Rakudai Kishi no Cavalry,2814,https://myanimelist.net/character/105289/Stella_Vermillion
704,"Hinazuki, Kayo(雛月 加代)",Boku dake ga Inai MachiBoku dake ga Inai Machi Recaps,2807,https://myanimelist.net/character/126756/Kayo_Hinazuki
705,"Hellscythe, Eucliwood(ユークリウッド・ヘルサイズ)",Kore wa Zombie desu ka?Kore wa Zombie desu ka? OVAKore wa Zombie desu ka? of the Dead,2801,https://myanimelist.net/character/38538/Eucliwood_Hellscythe
706,"Kousaka, Reina(高坂 麗奈)",Hibike! EuphoniumHibike! Euphonium: Suisougaku-bu no NichijouHibike! Euphonium 2,2793,https://myanimelist.net/character/120017/Reina_Kousaka
707,Akatsuki(アカツキ),Log HorizonImanara Maniau! Log HorizonLog Horizon 2nd Season,2793,https://myanimelist.net/character/81369/Akatsuki
708,"Vermillion, Mereoleona(メレオレオナ・ヴァーミリオン)",Black CloverBlack Clover: Mahou Tei no Ken,2791,https://myanimelist.net/character/151247/Mereoleona_Vermillion
709,Caiman(カイマン),DorohedoroDorohedoro: Ma no OmakeDorohedoro (Zoku-hen),2786,https://myanimelist.net/character/9192/Caiman
710,Eugeo(ユージオ),Sword Art Online: AlicizationSword Art Online: Alicization - RecollectionSword Art Online: Alicization - War of Underworld Reflection,2781,https://myanimelist.net/character/70899/Eugeo
711,Sakamoto(阪本),Nichijou: Nichijou no 0-waNichijouNichijou: Original Jikai Yokoku,2776,https://myanimelist.net/character/41069/Sakamoto
712,Gabimaru(画眉丸),JigokurakuJigokuraku 2nd Season,2775,https://myanimelist.net/character/171437/Gabimaru
